"Given the demand for authentic personal interactions over social media, it is unclear how much firms should actively manage their social media presence. We study this question empirically in a health care setting. We show that active social media management drives more user-generated content. However, we find that this is due to an incremental increase in user postings from an organization's employees rather than from its clients. This result holds when we explore exogenous variation in social media policies, employees, and clients that are explained by medical marketing laws, medical malpractice laws, and distortions in Medicare incentives. Further examination suggests that content being generated mainly by employees can be avoided if a firm's postings are entirely client focused. However, most firm postings seem not to be specifically targeted to clients' interests, instead highlighting more general observations or achievements of the firm itself. We show that untargeted postings like these provoke activity by employees rather than clients. This may not be a bad thing because employee-generated content may help with employee motivation, recruitment, or retention, but it does suggest that social media should not be funded or managed exclusively as a marketing function of the firm."	qcvwbliv5r	"Active Social Media Management: The Case of Health Care."
"By studying the change in employees' network positions before and after the introduction of a social networking tool, I find that <mark>information</mark>-rich networks (low in cohesion and rich in structural holes), enabled by social media, have a positive effect on various work outcomes. Contrary to the notion that network positions are difficult to alter, I show that social media can induce a change in network structure, one from which individuals can derive economic benefits. In addition, I consider two intermediate mechanisms by which an <mark>information</mark>-rich network is theorized to improve work performance—<mark>information</mark> diversity and social communication—and quantify their effects on productivity and job security. Analysis shows that productivity, as measured by billable revenue, is more associated with <mark>information</mark> diversity than with social communication. However, the opposite is true for job security. Social communication is more correlated with reduced layoff risks than with <mark>information</mark> diversity. This, in turn, suggests that <mark>information</mark>-rich networks enabled through the use of social media can drive both work performance and job security, but that there is a trade-off between engaging in social communication and gathering diverse <mark>information</mark>."	gp56mbkuen	"Social Network Effects on Productivity and Job Security: Evidence from the Adoption of a Social Networking Tool."
"In this study, we focus on the factors that influence online innovation community members' continued participation in the context of open source software development (OSSD) communities. Prior <mark>research</mark> on continued [...]"	ltreghebir	"Continued participation in online innovation communities: does community response matter equally for everyone?"
null	tzr3rqf4gf	"<mark>Research</mark> commentary <mark>information</mark> in digital, economic, and social networks."
"Crowd-funded markets have recently emerged as a novel source of capital for entrepreneurs. As the economic of these markets is now being realized, they are beginning to go mainstream, a [...]"	m646x643uz	"An empirical examination of the antecedents and consequences of contribution patterns in crowd-funded markets"
null	ta2a2muhgn	"Promotional marketing or word-of-mouth? Evidence from online restaurant reviews."
"We analyze the impact of <mark>information</mark> technology (IT) on the technical efficiency of firms in the context of their observed competitive settings. Because competition can be a driver of efficiency [...]"	db6k5bmafj	"An empirical analysis of technical efficiency: the role of IT intensity and competition"
null	5rfdmguomn	"<mark>Research</mark> note: do large firms become smaller by using <mark>information</mark> technology?"
"The content created by the users of social networking sites has reached such high levels of quality and variety that it is comparable to that produced by professional agencies. Therefore, [...]"	jqkiy4z2x5	"Social ties and user content generation: evidence from Flickr"
null	rsr6k2iwmb	"Social network effects on productivity and job security: evidence from the adoption of a social networking tool."
"The measurement of the impact of IT spillovers on productivity is an important emerging area of <mark>research</mark>. Studies of IT spillovers often adopt a \"production function\" approach commonly used for measuring R&amp;D spillovers, in which an external pool of IT investment is modeled using weighted measures of the IT investments of other firms, industries, or countries. We show that when using this approach, measurement error in a firm's own IT inputs can exert a significant upward bias on estimates of social returns to IT investment. This problem is particularly severe for IT spillovers because of the high levels of measurement error in most available IT data. The presence of the bias term can be demonstrated by using <mark>instrumental</mark> <mark>variable</mark> techniques to remove the effects of measurement error in a firm's own IT inputs. Using panel data on IT investment, we show that measurement error corrected estimates of IT spillovers are 40% to 90% lower than uncorrected estimates. This bias term is increasing in the correlation between the IT pool and firms' own IT investment. Therefore, estimates from models of spillover pools are less sensitive to the issues identified in this paper when the spillover paths minimize the correlation between a firm's own IT investment and the constructed external IT pool. Implications for researchers, policy makers, and managers are discussed."	icjaddlv75	"Measuring <mark>Information</mark> Technology Spillovers."
"<mark>Information</mark> <mark>systems</mark> researchers have recently begun to propose models that include formatively specified constructs, and largely rely on partial least squares (PLS) to estimate the parameters of interest in those models. In this <mark>research</mark>, we focus on those cases where the formatively specified constructs are endogenous to other constructs in the <mark>research</mark> model in addition to their own manifest indicators, which are quite common in published <mark>research</mark> in the discipline, and analyze whether PLS is a valid statistical technique for estimating those models. Although there is evidence that covariance-based approaches can accurately estimate them, this is the first <mark>research</mark> that examines whether PLS can indeed do so. Through a theoretical analysis based on the inner workings of the PLS algorithm, which is later validated and extended through a series of Monte Carlo simulations, we conclude that is not the case. Specifically, estimates obtained from PLS are capturing something other than the relationship of interest when the formatively specified constructs are endogenous to others in the model. We show how our results apply more generally to a class of models, and discuss implications for future <mark>research</mark> practice."	mbgvc7z225	"Partial Least Squares and Models with Formatively Specified Endogenous Constructs: A Cautionary Note."
"We investigate the dynamics of blog reading behavior of employees in an enterprise blogosphere. A dynamic model is developed and calibrated using longitudinal data from a Fortune 1,000 IT services firm. Our modeling framework allows us to segregate the impact of textual characteristics (sentiment and quality) of a post on attracting readers from retaining them. We find that the textual characteristics that appeal to the sentiment of the reader affect both reader attraction and retention. However, textual characteristics that reflect only the quality of the posts affect only reader retention. We identify a variety-seeking behavior of blog readers where they dynamically switch from reading on one set of topics to another. The modeling framework and findings of this study highlight opportunities for the firm to influence blog-reading behavior of its employees to align it with its goals. Overall, this study contributes to improved understanding of reading behavior of individuals in communities formed around user generated content."	uviuunohkf	"How to Attract and Retain Readers in Enterprise Blogging?"
"We investigate the dynamics of blog reading behavior of employees in an enterprise blogosphere. A dynamic model is developed and calibrated using longitudinal data from a Fortune 1,000 IT services firm. Our modeling framework allows us to segregate the impact of textual characteristics (sentiment and quality) of a post on attracting readers from retaining them. We find that the textual characteristics that appeal to the sentiment of the reader affect both reader attraction and retention. However, textual characteristics that reflect only the quality of the posts affect only reader retention. We identify a variety-seeking behavior of blog readers where they dynamically switch from reading on one set of topics to another. The modeling framework and findings of this study highlight opportunities for the firm to influence blog-reading behavior of its employees to align it with its goals. Overall, this study contributes to improved understanding of reading behavior of individuals in communities formed around user generated content."	vcadiv2xej	"How to attract and retain readers in enterprise blogging?"
"Product fit uncertainty (defined as the degree to which a consumer cannot assess whether a product's attributes 1 match her preference) is proposed to be a major impediment to online [...]"	ccfpmjjwkr	"Product fit uncertainty in online markets: nature, effects, and antecedents"
null	6z66b64tir	"Construction of a Relational Leadership Model Based on a Two-Stage Least Square Method and an Investigation on the Interaction Among the Factors in the Model."
"In this study, we estimate the effect of \"online following,\" a basic form of online social interaction, on members' contributions in open source software (OSS) communities, using a unique longitudinal data set containing <mark>information</mark> on over 4 million OSS developers and their social interactions over 7 years. We find that obtaining new followers in the previous month has a significant positive effect on developers' level of contribution in the current month. The effect carries over to the next month although the marginal effect decreases. We further find that the effect of new followers on their contribution level is much stronger for freelancers than those with company affiliation. In contrast to the previous literature that posited the existence of non-monetary incentives for developers who contribute to the OSS communities, our result suggests the existence of incentives that are tied to future monetary rewards for developers on these platforms. Our findings have important implications for the OSS platforms as well as the OSS community. OSS platform designers may consult our results to learn about the social features that affect members' contribution. We also encourage OSS community to use the \"following\" feature more prominently on OSS platforms to incentivize higher contribution levels to the projects."	g2hcwwhbwv	"Effect of \"Following\" on Contributions to Open Source Communities."
"Technology and media are delivering content that is transforming society. Providers must compete for consumer attention to sell their digital <mark>information</mark> goods effectively. This is challenging, since there is a high level of uncertainty associated with the consumption of such goods. Service providers often use free programming to share product <mark>information</mark>. We examine the effectiveness of content sampling strategy used for on-demand series dramas, a unique class of entertainment goods. The data were extracted from a large set of household video-on-demand (VoD) viewing records and combined with external data sources. We extended a propensity score matching (PSM) approach to handle censored data, which permitted us to explore the main causal relationships. Relevant theories in the marketing and <mark>information</mark> <mark>systems</mark> disciplines informed our research on consumer involvement and informedness for decision making under uncertainty, the consumption of <mark>information</mark> goods, and seller strategies for digital content. The results show that content sampling stimulates higher demand for series dramas, but in a more nuanced way than was expected. Samples of the series reveal quality <mark>information</mark> to consumers and allow them to assess preference fit directly. As a result, they become more informed about their purchase decisions. Also, households seem to be willing to pay more to be better informed, and informed households tend to purchase more. This suggests that content providers should invest in strategies that help consumers to understand the preference fit of <mark>information</mark> goods."	ipn6myiwin	"CONTENT SAMPLING, HOUSEHOLD INFORMEDNESS, AND THE CONSUMPTION OF DIGITAL <mark>INFORMATION</mark> GOODS."
"Summary: ``In this paper an online identification algorithm for <mark>instrumental</mark> <mark>variable</mark> based evolving neuro fuzzy modeling applied to dynamic <mark>systems</mark> in noisy environment, is proposed. The adopted methodology is based an online neuro-fuzzy inference system with Takagi-Sugeno evolving structure, which employs an adaptive distance norm based on the maximum likelihood criterion with <mark>instrumental</mark> <mark>variable</mark> recursive parameter estimation. The application and performance analysis of the proposed algorithm is based on black box modeling of a 2DOF Helicopter with errors in the variables.''"	f7fyh6qt5n	"Recursive fuzzy <mark>instrumental</mark> <mark>variable</mark> based evolving neuro-fuzzy identification for non-stationary dynamic system in a noisy environment."
"This article conducts a theoretical analysis and empirical study on the complex relations among five elements (leadership, followership, leader-member exchange, leadership situation, and leadership performance) based on a two-stage least square method (TSLS). Results show that in China leadership and followership are positively correlated with performance; LMX (Leader–Member eXchange) is negatively correlated with performance; LMX show significant positive correlations with leadership and followership; circle and face are positive correlated with leadership and followership, but favor is negatively correlated with leadership, followership, and LMX. Moreover, a SLRFP (Situation, Leadership, Relationship, Followership, Performance) five-force relational leadership model was constructed, revealing the core contents of relational leadership. These elements mainly include relational structure, dynamics and process, and provide a theoretical framework for establishing a unified theory of leadership based on the integration of traditional theories. The present study has high academic and favorable reference value."	pfjqrinuez	"Construction of a Relational Leadership Model Based on a Two-Stage Least Square Method and an Investigation on the Interaction Among the Factors in the Model"
"This article studies the strategic network formation in a location-based social network. We build an empirical model of social link creation that incorporates individual characteristics and pairwise user similarities. Specifically, we define four user proximity measures from biography, geography, mobility, and short messages. To construct proximity from unstructured text <mark>information</mark>, we build topic models using Latent Dirichlet Allocation. Using Gowalla data with 385,306 users, 3 million locations, and 35 million check-in records, we empirically estimate the model to find evidence on the homophily effect on network formation. To cope with possible endogeneity issues, we use exogenous weather shocks as our <mark>instrumental</mark> variables and find the empirical results are robust: network formation decisions are significantly affected by our proximity measures."	ve4oywp7s5	"A Friend Like Me: Modeling Network Formation in a Location-Based Social Network."
"Despite the increasing relevance of online social interactions on platforms, there is still little research on the temporal interaction dynamics between electronic word-of-mouth (eWOM, a form of opinion-based social interaction), popularity <mark>information</mark> (a form of action-based social interaction), and consumer decision making. Drawing on a panel data set of more than 23,300 crowdfunding campaigns from Indiegogo, we investigate the dynamic effects of these social interactions on consumers’ funding decisions using the panel vector autoregressive methodology. Our analysis shows that both eWOM and popularity <mark>information</mark> are critical influencing mechanisms in crowdfunding. However, our overarching finding is that eWOM surrounding crowdfunding campaigns on Indiegogo or Facebook has a significant yet substantially weaker predictive power than popularity <mark>information</mark>. We also find that whereas popularity <mark>information</mark> has a more immediate effect on consumers’ funding behavior, its effectiveness decays rather quickly, while the impact of eWOM recedes more slowly. This study contributes to the extant literature by (1) providing a more nuanced understanding of the dynamic effects of opinion-based and action-based social interactions, (2) unraveling both within-platform and cross-platform dynamics, and (3) showing that social interactions are perceived as quality indicators on crowdfunding platforms that help consumers reduce risks associated with their investment decisions. These results can help platform providers and complementors to stimulate contribution behavior and increase the prosperity of a platform."	7c2jci4rxj	"Effects of Social Interaction Dynamics on Platforms."
"We analyze the alignment between <mark>information</mark> processing needs and capacities. First, we explore the relationship between firms’ vertical and horizontal boundaries and <mark>information</mark> technology (IT) capabilities. The literature postulates that less internalization leads firms to invest more in <mark>information</mark> technology. However, we argue that the use of taper integration and diversification increases the demand for IT-based resources such as IT infrastructure and IT human resources. Second, we propose that the fit between <mark>information</mark> processing needs and capacity has a positive effect on performance. Our hypotheses are tested on a panel of Spanish manufacturing firms, and the results provide general support for our arguments. One advantage of the data is that they include not only large firms but also small and medium-size manufacturers. From a theoretical perspective, the study contributes to the literature by providing novel insights on how decisions on the vertical dimension condition investments in IT capabilities. It also adds new evidence on the diversification–IT capabilities relationship and studies the consequences of alignment of corporate strategies and IT capabilities on firm performance. From a managerial perspective, our study suggests that changes in the vertical and horizontal limits should be followed by changes in IT capabilities to improve performance."	4ikdditx4f	"Firm Boundaries, <mark>Information</mark> Processing Capacity, and Performance in Manufacturing Firms."
"Motivated by the rise of social media platforms that achieve a fusion of content and community, we consider the role of word-of-mouth communications (WOM) structured through a network. Using a data set from YouTube, we examine how cascades of WOM interactions enhance the popularity of videos. We first estimate the impact of channel influence and other network parameters in initiating WOM communications. The probit estimation considers the selection effect in videos that are likely to be associated with a greater propensity to trigger WOM. We find that factors related to a channel’s ability to be a connector and a translator is most likely to result in the incidence of WOM. We then examine how cascades of WOM conversations have persistent impacts on subsequent video popularity. Empirically, the main issue here is heterogeneity in the epidemic potential of a video. Since the threshold might vary across videos, we use a finite mixture model. We also conduct a simultaneous estimation using latent <mark>instrumental</mark> variables to address endogeneity from unobservables. Our research has implications for researchers and practitioners by highlighting how WOM travels through networks of influence and susceptibility in disseminating awareness, and holds insights in regard to designing social recommendation <mark>systems</mark> and identifying trending topics in social media."	tza4taf66z	"Influentials, Imitables, or Susceptibles? Virality and Word-of-Mouth Conversations in Online Social Networks."
"It is by now almost accepted as a stylized fact that offering deal promotion (such as via Groupon or LivingSocial) deteriorates local merchants’ online reputations (e.g., the average of Yelp review ratings). However, in this paper we show that the stylized fact is not true in certain circumstances. We theorize that the valence and volume of prior reviews can play an important moderating role in the effect of deal promotion. Empirically, we show that restaurants with a relatively low prior average rating and a relatively small review volume have improved their online reputations by offering Groupon promotion. The proportion of such restaurants is substantial. The findings are robust to multiple identification strategies and econometric specifications. The results underscore the substantial heterogeneity in the effect of deal promotion on local merchants’ online reputations. Merchants need to understand the moderating role of prior reviews (e.g., the valence and volume of prior reviews) and design appropriate strategies to maximize the returns from offering deal promotion."	ijwy5lyjbr	"Could Deal Promotion Improve Merchants’ Online Reputations? The Moderating Role of Prior Reviews."
"We explore the issue of seller differentiation in competitive auction environments, where most sellers have a high percentage of positive feedback. Analyzing a set of eBay auction listings for identical products, we find evidence that the use of visibility-enhancing and quality-signaling discretionary auction attributes affects auction outcomes throughout the auction process (i.e., listing views, bids, and price premiums). We also find strong evidence that the number of reputable sellers in an auction marketplace moderates the effects of these discretionary attributes on auction outcomes. Specifically, as auction environments become more competitive, these attributes become more effective tools for differentiation, whereas seller feedback scores become less effective. Furthermore, sellers appear to select their strategies for employing these discretionary attributes based on both their prior experience and the number of experienced reputable sellers in the market. These findings suggest that in addition to relying on feedback scores, online sellers must take a more strategic approach in the selection of discretionary attributes in their auction listings."	c7d4eq572n	"Seller Strategies for Differentiation in Highly Competitive Online Auction Markets."
"We study the impact of changes in the competitors' listings in organic search results on the performance of sponsored search advertisements. Using data from an online retailer's keyword advertising campaign, we measure the impact of organic competition on both click-through rate and conversion rate of sponsored search advertisements. We find that an increase in organic competition leads to a decrease in the click performance of sponsored advertisements. However, organic competition helps the conversion performance of sponsored ads and leads to higher revenue. We also find that organic competition has a higher negative effect on click performance than does sponsored competition. Our results inform advertisers on how the presence of organic results influences the performance of their sponsored advertisements. Specifically, we show that organic competition acts as a substitute for clicks, but has a complementary effect on the conversion performance."	uvzw6gsqif	"Do Organic Results Help or Hurt Sponsored Search Performance?"
"Social networks have been shown to affect health. Because online social networking makes it easier for individuals to interact with experientially similar others in regard to health issues and to exchange social support, there has been an increasing effort to understand how networks function. Nevertheless, little attention has been paid to how these networks are formed. In this paper, we examine the driving forces behind patients' social network formation and evolution. We argue that patients' health-related traits influence their social connections and that the patients' network layout is shaped by their cognitive capabilities and their network embeddedness. By studying longitudinal data from 1,322 individuals and their communication ties in an online healthcare social network, we find that firsthand disease experience, which provides knowledge of the disease, increases the probability that patients will find experientially similar others and establish communication ties. Patients' cognitive abilities, including the <mark>information</mark> load that they can process and the range of social ties that they can manage, however, limit their network growth. In addition, we find that patients' efforts to reach out for additional social resources are associated with their embeddedness in the network and the cost of maintaining connections. Practical implications of our findings are discussed."	jvkrgtvvy5	"Network Dynamics: How Can We Find Patients Like Us?"
"With the emergence of social media and Web 2.0, broadcasting in the online environment has evolved into a new form of marketing due to the much broader reach enabled by <mark>information</mark> technology. This paper quantifies the effect of artists' broadcasting activities on a well-known social media site for music, MySpace, on music sales. We employ a panel vector autoregression model to investigate the interrelationship between broadcasting promotions in social media and music sales, while controlling for influential factors such as advertising in traditional media channels, album prices, new music releases, user-generated content, and artist popularity. We characterize two types of broadcast messages in the MySpace context, personal and automated. We find that broadcasting in social media has a significant effect on sales even after controlling for the aforementioned factors, and more important, the effect mainly comes from personal messages rather than automated messages. We also show that the timing and content of personal messages play a role in affecting sales. Our findings point to the importance of conducting captivating conversations with customers in social media marketing."	2pyrve77ev	"IT-Enabled Broadcasting in Social Media: An Empirical Study of Artists' Activities and Music Sales."
"Academics and practitioners alike recognize that user-generated content (UGC), such as blog posts, help not only predict but also boost performance (e.g., sales). However, the role of competition in the UGC domain is not well understood. Building on extant <mark>research</mark> pertaining to the UGC-performance relationship, the authors document empirical evidence for a relationship between competitor UGC and focal firm performance. Data from a 30-week period describe the viewership of competing cable news shows on Fox News, CNN, and MSNBC during the 7:00 P.M.-9:00 P.M. time slots. They find evidence of a statistically significant relationship between competitor UGC and viewership and of heterogeneity in the direction of these competitive relationships, positive in some time slots and negative in others. The predictive power of UGC for viewership is enhanced by 3% to 5% simply by incorporating competitors' UGC, in addition to a show's own UGC. Thus, the study, as well as formulation of UGC-related marketing strategies, should incorporate competitive relationships."	ex6dsbbwgf	"Cable News Wars on the Internet: Competition and User-Generated Content."
"<mark>Information</mark> technology (IT) services vendors operate in a highly competitive but also institutional environment that render their service-line offerings mutually observable. This suggests that imitation of rivals' decisions can be an efficient means for IT vendors when reconfiguring their service-line offerings. To explore how such imitation unfolds in this sector, we estimate a series of logistic regression models of 116 IT vendors' serviceline choices over three time periods. First, from the strategic imitation literature we identify the key imitation \"referents,\" which is a group of firms or a single firm with specific traits, and we test the relative influence of each referent. All of our analysis includes these referents as predictors of service-line choice. Next, we tested more nuanced models using theoretically guided subsamples as follows. One, based on <mark>information</mark> <mark>systems</mark> (IS) literature, we consider the IT vendors as embedded in three distinct \"institutional spheres,\" each corresponding to a knowledge domain, namely, technical, functional, and vertical industry domains. We separately examine imitation in each subsample corresponding to the three types of service lines. Two, based on strategy literature, we consider that the influence of the imitation referents differs when the choice under consideration is the addition of a new service line versus a withdrawal. Our results across all of these subsamples uncover a nuanced pattern of imitation that sometimes contrasts the full-sample results. The most prominent result is that although imitation is highly salient, the different imitation referents are not universally influential across all knowledge domains and between development versus withdrawal decisions. Specifically, the imitation of similar firms is widespread, whereas the imitation of largest firms or offering popular service-lines, which indicates bandwagon effects, are at play only selectively. This study contributes to the IS literature by laying a basis for a variety of <mark>research</mark> directions including resource spillovers and vicarious learning in IT sectors."	mf73obipfz	"Market Positioning by IT Service Vendors Through Imitation."
null	bsoztk6j6j	"Parenting new acquisitions: acquirers' digital resource redeployment and targets' performance improvement in the U.S. hospital industry."
"In this paper, we study the impact of increases in media coverage from two sources, newspapers and blogs, on firm founding rates in the context of technology-based entrepreneurship. Although increasing [...]"	5lp3yzmerf	"Tigerblood: newspapers, blogs, and the founding of <mark>information</mark> technology firms"
"With the emergence of social media and Web 2.0, broadcasting in the online environment has evolved into a new form of marketing due to the much broader reach enabled by [...]"	tkygwaq2zv	"IT-enabled broadcasting in social media: an empirical study of artists' activities and music sales"
null	uninmmjcnr	"Network dynamics: how can we find patients like us?"
"When an enterprise system is introduced, system users often experience a performance dip as they struggle with the unfamiliar system. Appropriately managing this phase, which we term as the swift [...]"	lpzdzb2hob	"The road to early success: impact of system use in the swift response phase"
"The bullwhip effect is a major source of supply chain inefficiency. Whereas prior literature has identified a number of potential contributing factors and recommended such remedies as <mark>information</mark> sharing enabled by <mark>information</mark> technology (IT) or electronic linkage (EL), few studies have provided empirical support. We use industry-level data to examine whether EL use with buyer and supplier industries helps reduce the bullwhip effect as measured by inventory-demand variance ratio. Our major findings are that (1) EL use with supplier industries reduces the bullwhip effect, whereas (2), surprisingly, EL use with buyer industries increases it, but (3) this adverse effect tends to be mitigated by IT use. These findings point to the possible asymmetric effects of EL use in supply chains and provide a different perspective to the existing conclusions in the literature that EL use improves performance. Combining the above results, we have learned that the use of EL tends to behave differently depending on whether it is used upstream or downstream in the supply chain. This also sheds light on the conditions under which such investment may be more (or less) beneficial."	grmih5vo6b	"Do Electronic Linkages Reduce the Bullwhip Effect? An Empirical Analysis of the U.S. Manufacturing Supply Chains."
"Firms are investing millions to deploy Web-based self-services at their call centers. The rationale for such investment is that the firm's cost of interacting with its customers through the Web-based channel is an order of magnitude cheaper than the assisted channels such as telephony. We conduct a field study at the call center of a prominent U.S. health insurance firm to examine this cost-saving rationale of the Web-based selfservice channel. On the one hand, the Web channel may substitute for the telephony channel in some cases. On the other hand, the Web also exposes customers to a vast amount of <mark>information</mark> about their health policy, claims, and coverage; this <mark>information</mark> can create uncertainty leading to customers seeking more <mark>information</mark> and hence making more telephone calls. We designed a quasi-natural experiment in our field setting and used difference-in-difference specifications to show that the Web-based self-service usage leads to a 14% increase in telephone calls. We conduct several robustness checks to show that our specifications are robust to any potential selection of customers in the Web-based self-service usage. We further find that the impact of Web portal usage is moderated by the Web portal characteristics. We find that if the <mark>information</mark> is unambiguous and easily retrievable on the Web, calls for such <mark>information</mark> decline by 29%. However, for ambiguous <mark>information</mark>, the calls increase substantially. Our <mark>research</mark> provides insights into the challenges and opportunities of self-service technologies design."	7y6kulrrd5	"Does the Web Reduce Customer Service Cost? Empirical Evidence from a Call Center."
"Online word-of-mouth (WOM) such as consumer opinions, user experiences, and product reviews has become a major <mark>information</mark> source in consumer purchase decisions. Prior <mark>research</mark> on online WOM effect has focused mostly on low-involvement products such as books or CDs. For these products, retailer-hosted (internal) WOM is shown to influence sales overwhelmingly. Numerous surveys, however, suggest consumers often conduct pre-purchase searches for high-involvement products (e.g., digital cameras) and visit external WOM websites during the search process. In this study, we analyze the relative impact of external and internal WOMs on retailer sales for high-involvement products using a panel of sales and WOM data for 148 digital cameras from Amazon.com and three external WOM websites (Cnet, DpReview, and Epinions) over a four-month period. The results suggest that a retailer's internal WOM has a limited influence on its sales of high-involvement products, while external WOM sources have a significant impact on the retailer's sales. The findings imply that external WOM sources play an important role in the <mark>information</mark> search process."	xtxlahlu4v	"The Impact of External Word-of-Mouth Sources on Retailer Sales of High-Involvement Products."
"The bullwhip effect is a major source of supply chain inefficiency. Whereas prior literature has identified a number of potential contributing factors and recommended such remedies as <mark>information</mark> sharing enabled [...]"	3xm6lukmif	"Do Electronic Linkages Reduce the Bullwhip Effect? An Empirical Analysis of the U.S. Manufacturing Supply Chains"
"Firms are investing millions to deploy Web-based self-services at their call centers. The rationale for such investment is that the firm's cost of interacting with its customers through the Web-based [...]"	xkgfhmp7qr	"Does the web reduce customer service cost? Empirical evidence from a call center"
null	gtd7yrlulr	"Codiffusion of wireless voice and data services an empirical analysis of the Japanese mobile telecommunications market."
null	zuaidctzu5	"Social networks and the diffusion of user-generated content: evidence from YouTube."
"The purpose of this paper is to suggest estimators for the parameters of spatial models containing a spatially lagged dependent <mark>variable</mark>, as well as spatially lagged independent variables, and an incomplete data set. The specifications allow for nonstationarity, and the disturbance process of the model is specified non-parametrically. We consider various scenarios concerning the pattern of missing data points. One estimator we suggest is based on a smaller but complete subset of the sample; another is based on a larger but incomplete subset of the sample. We give large sample results for both of these cases."	gdwmxdj2tr	"Spatial models with spatially lagged dependent variables and incomplete data"
"Although <mark>information</mark> technology hereafter, IT expenditures represent an increasingly large investment for most corporations, firms are not required to disclose them separately in their financial statements. We hypothesize and find evidence that <mark>information</mark> about a firm's IT expenditures helps explain its future performance as reflected in both accounting measures residual income, earnings volatility and market measures stock price and long-run abnormal returns. In particular, we provide evidence of market mispricing and suggest the lack of firm-level annual IT expenditure disclosure as one potential reason for such mispricing. Altogether, the evidence presents a persuasive case that <mark>information</mark> about a firm's IT expenditures is useful to stock market participants. The evidence we report is useful to managers and accounting policy makers contemplating the public disclosure of firm-level <mark>information</mark> about IT investments."	2umbbyzipb	"The Relevance of <mark>Information</mark> Technology Expenditures."
"This study examines the predictive power of self-disclosed social media <mark>information</mark> on borrowers’ default in peer-to-peer (P2P) lending and identifies social deterrence as a new underlying mechanism that explains the predictive power. Using a unique data set that combines loan data from a large P2P lending platform with social media presence data from a popular social media site, borrowers’ self-disclosure of their social media account and their social media activities are shown to predict borrowers’ default probability. Leveraging a social media marketing campaign that increases the credibility of the P2P platform and lenders disclosing loan default <mark>information</mark> on borrowers’ social media accounts as a natural experiment, a difference-in-differences analysis finds a significant decrease in loan default rate and increase in default repayment probability after the event, indicating that borrowers are deterred by potential social stigma. The results suggest that borrowers’ social <mark>information</mark> can be used not only for credit screening but also for default reduction and debt collection."	kquc7eh2on	"Predicting and Deterring Default with Social Media <mark>Information</mark> in Peer-to-Peer Lending."
"This paper uses a new survey data set on manufacturing firms in Cameroon to estimate a Cobb-Douglas production function. Based on a categorization of firms by ownership structure and firms aiming at analysing the constraints surrounding the use of <mark>Information</mark> and Communication Technologies (ICT) as a tool to improving productivity of Small and Medium-sized Enterprises (SME) in Cameroon, we have evaluated empirically whether to what extent those technologies have contributed to the growth of labour productivity within the firms. Using the <mark>Instrumental</mark> Variables method, to account for the endogeneity problem with cross sectional data, we found a positive and significant impact of ICT-capital on labour productivity in Cameroonian’s firms."	ep2ewfqibz	"ICT for the Development of Labour Productivity in Cameroon"
null	3tsvdb7eq5	"Two-step Procedure Based on the Least Squares and <mark>Instrumental</mark> <mark>Variable</mark> Methods for Simultaneous Estimation of von Bertalanffy Growth Parameters."
"One fundamental economic challenge in social gaming is how to monetize players. We address this problem from the lens of social influence. Specifically, we examine how players' paying behaviors in a social game are associated with their pure friends and Simmelian-tie friends. Analyzing a comprehensive social game dataset provided by Tencent.com, we find that the cohesion effect emanating from players' direct connections in the social gaming network exhibits positive impacts on players' willingness to pay. Surprisingly, the cohesion effect of pure friends is found to be significantly stronger than that of Simmelian-tie friends, contrary to the common findings in the literature. These new findings have direct implications for companies tasked with designing social games or gamification <mark>systems</mark> and, more broadly, to help better understand the mechanism behind the microscopic economic behavior of individuals in a virtual economy."	ja3e56mykf	"Social Influence and Monetization of Freemium Social Games."
"We study how consumers decide which tariff plan to choose and whether to churn when their friends churn in the mobile industry. We develop a theoretical model showing conditions under which users remain with their carrier and conditions under which they churn when their friends do. We then use a large and rich anonymized longitudinal panel of call detailed records to characterize the consumers' path to death with unprecedented level of detail. We explore the structure of the network inferred from these data to derive instruments for friends' churn, which is typically endogenous in network settings. This allows us to econometrically identify the effect of peer influence in our setting. On average, we find that each additional friend that churns increases the monthly churn rate by 0.06 percent. The observed monthly churn rate across our dataset is 2.15 percent. We also find that firms introducing the pre-paid tariff plans that charge the same price to call users inside and outside the carrier help retain consumers that would otherwise churn. In our setting, without this tariff plan the monthly churn rate could have been as high as 8.09 percent. We perform a number of robustness checks, in particular to how we define friends in the social graph, and show that our results remain unchanged. Our paper shows that the traditional definition of customer lifetime value underestimates the value of consumers and, in particular, that of consumers with more friends due to the effect of contagious churn and, therefore, managers should actively take into account the structure of the social network when prioritizing whom to target during retention campaigns."	7p4pa3oqhv	"Effect of Friends' Churn on Consumer Behavior in Mobile Networks."
